price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,zipcode,lat,long,renovated,age_renovated,has_basement
13.1710602038846,3,1.75,7.544861068658458,8.249575150000199,1.0,0,3,7,98117,47.6831,-122.381,0,41,1
11.938199736300925,2,1.0,7.039660349862076,9.225524507301223,1.0,0,3,6,98155,47.7369,-122.321,0,73,1
13.560619598657233,3,2.5,7.930565854233965,8.60666819784384,2.0,0,3,9,98126,47.5791,-122.378,0,15,0
12.732282325539853,4,2.5,7.779466967458324,8.718009330846357,2.0,0,3,8,98030,47.3677,-122.173,0,18,0
13.25339339419516,3,1.75,7.779466967458324,9.105090961257085,1.0,0,3,8,98052,47.6809,-122.113,0,40,1
13.389333939650964,3,2.0,7.893945138235959,9.039552050995901,1.0,0,4,9,98038,47.372,-122.036,1,24,1
12.983103608918753,2,2.5,7.353081920515432,7.109062135687172,2.0,0,3,8,98122,47.604,-122.307,0,7,1
12.240478903153711,2,1.0,7.030857476116121,9.007121989469242,1.0,0,4,6,98168,47.4997,-122.317,0,63,0
13.199326270390594,2,1.0,7.02197642307216,8.922791623969637,1.0,0,4,7,98008,47.619,-122.096,0,44,0
12.863595239117187,4,2.25,7.62608275807238,9.16785032035523,2.0,0,3,8,98198,47.3978,-122.313,0,50,1
12.487488878546145,5,2.25,7.8636512654486515,8.996651979432729,1.5,0,4,8,98092,47.2961,-122.188,0,46,0
12.429220196836383,3,2.25,6.957497370876951,6.35088571671474,2.0,0,3,7,98106,47.5549,-122.363,0,9,1
14.34437313349138,3,2.0,7.8636512654486515,8.79497643168877,2.0,0,3,10,98122,47.6055,-122.285,1,1,1
13.02805489573287,4,2.5,7.941651252930556,8.889032571874742,2.0,0,3,9,98038,47.3686,-122.058,0,6,0
14.400516137007425,4,3.25,8.309184527686298,9.472781556562168,2.0,0,3,11,98040,47.581,-122.246,0,15,0
13.539758373899955,3,2.0,7.72356247227797,8.881975184248867,1.0,0,3,7,98144,47.5886,-122.288,0,74,1
13.785052381406869,4,2.75,8.39638057119949,11.216659993654583,2.0,0,3,10,98053,47.6392,-121.988,0,25,0
12.54254845357358,1,0.5,6.398594934535208,10.106510025854115,1.0,0,2,3,98045,47.5316,-121.749,0,65,0
13.444448325847754,3,2.25,7.796057974316123,9.027378610294805,1.0,0,4,9,98006,47.5534,-122.16,0,37,1
13.579662900134744,3,2.5,8.137688184977605,10.132652936168832,1.0,0,4,10,98006,47.5706,-122.152,0,28,1
13.011434051331422,2,1.0,7.074116816197362,8.537191877922927,1.5,0,3,7,98103,47.6947,-122.346,0,89,0
12.994532278619134,4,2.25,7.606387389772652,8.932740634865914,1.0,0,3,7,98034,47.7328,-122.2,0,41,1
12.535379989788607,3,2.0,7.115582126184454,8.960596138864794,1.0,0,3,7,98042,47.3718,-122.073,0,21,0
13.795308871054397,5,2.5,7.919719760924575,8.699681400989514,1.5,0,3,8,98103,47.6729,-122.334,1,21,1
12.409017571151187,3,2.75,7.170888478512505,9.560856388599332,1.0,0,3,7,98030,47.3652,-122.183,0,19,1
12.567240979056246,3,1.5,7.048386408721883,9.348013177101256,1.0,0,3,7,98045,47.4629,-121.744,0,44,0
12.983103608918753,3,1.75,7.7057128238944275,11.79704369447105,1.0,0,3,7,98027,47.4853,-122.034,0,27,1
13.279368835614243,3,2.5,7.62608275807238,9.366574594006819,2.0,0,4,9,98059,47.5279,-122.161,0,26,0
13.331003865890963,4,1.75,7.438971592395862,8.67368398817567,1.0,0,3,8,98199,47.6539,-122.408,0,58,0
12.220966184120165,3,1.75,7.384610383176974,9.105090961257085,1.0,0,4,7,98092,47.3187,-122.179,0,37,1
13.664688831019712,4,2.75,7.908754738783246,8.253488028345904,2.0,0,3,8,98107,47.6624,-122.361,1,6,1
13.632790121628451,4,2.5,7.692113339595466,9.448648359810164,1.0,0,3,8,98033,47.6627,-122.189,0,42,1
13.244582780038517,4,2.75,7.912423121473705,8.833025307284364,2.0,0,3,8,98072,47.7739,-122.164,0,12,0
13.257769761133897,3,2.5,7.820439515262181,8.934586870389676,2.0,0,3,9,98056,47.5355,-122.179,0,24,0
12.445093483000798,4,2.0,7.32052696227274,8.351374706721296,1.0,0,3,7,98108,47.546,-122.293,0,60,0
14.23750562376114,4,4.25,8.459775920546287,9.952325334619427,3.0,0,5,11,98177,47.7591,-122.376,0,44,0
13.710151153416941,4,3.0,8.24564690087386,12.291337080838684,2.0,0,3,9,98077,47.7696,-122.021,0,12,0
13.70903942580019,3,2.5,7.576097340623111,8.224431573221159,2.0,0,3,9,98033,47.6731,-122.199,0,19,0
13.235693848424024,3,2.0,7.170888478512505,8.699681400989514,1.0,0,5,7,98136,47.5482,-122.392,0,72,0
13.147057941212308,3,1.75,7.384610383176974,8.881975184248867,1.0,0,3,7,98007,47.5966,-122.144,0,39,1
13.560619598657233,4,2.5,7.621195162809845,8.517393171418904,1.5,0,5,7,98117,47.6786,-122.36,0,91,1
12.206077645517674,2,1.0,6.55250788703459,8.45553053102413,1.0,0,5,5,98056,47.4953,-122.169,0,62,0
12.055255569732177,3,1.0,6.878326468291325,8.45553053102413,1.0,0,4,6,98106,47.5285,-122.354,0,72,1
12.300932724054114,3,1.0,6.814542897259958,8.699681400989514,1.0,0,2,6,98146,47.5065,-122.338,0,59,0
13.371098259292115,3,1.0,6.966967138613983,9.11866358340428,1.0,0,3,7,98004,47.6218,-122.193,0,63,0
13.06685278163674,5,3.25,7.687538766201629,8.881975184248867,2.0,0,4,7,98034,47.7078,-122.234,0,33,0
13.199326270390594,3,1.75,7.62608275807238,9.167537249650874,1.0,0,3,8,98074,47.6212,-122.038,0,31,1
12.59473402514672,2,1.0,6.621405651764134,8.412054873292933,1.0,0,3,6,98122,47.607,-122.297,0,70,0
12.821260987319457,3,1.0,6.68586094706836,7.739359202689098,1.0,0,4,6,98103,47.6546,-122.356,0,107,0
14.361896936167444,4,2.25,8.152198015861787,8.987321812850125,1.5,0,3,9,98122,47.6149,-122.287,1,13,1
12.524530013005734,3,1.5,7.237778191923443,10.784316896132124,1.0,0,3,6,98024,47.5603,-121.894,1,2,0
11.39640288460621,3,1.0,6.803505257608338,8.46611040118692,1.0,0,4,6,98023,47.3026,-122.363,0,46,0
13.102162710901053,3,2.5,7.787796878181171,9.38437770918244,1.0,0,4,9,98023,47.3384,-122.34,0,26,1
12.743737843806207,3,2.25,7.074116816197362,9.172742341560864,2.0,0,3,7,98028,47.7352,-122.232,0,29,0
12.75130259456002,3,1.0,7.039660349862076,8.343077871169383,2.0,0,4,7,98144,47.6012,-122.296,0,111,0
12.896719202134523,2,1.0,6.55250788703459,8.131824785007195,1.0,0,3,6,98112,47.6212,-122.296,0,69,0
13.217675375388819,4,2.5,7.630946580890459,9.181940897454485,1.0,0,4,8,98006,47.5549,-122.176,0,55,1
13.388491319573715,3,2.25,7.7102051944325325,9.3789010135201,1.0,0,5,8,98006,47.563,-122.178,0,41,1
12.989976472461,2,2.25,7.576097340623111,10.286979679833886,1.0,0,3,8,98133,47.739,-122.351,0,62,1
13.312985389904174,3,1.75,7.650168700845001,8.528924114291936,1.0,0,3,7,98126,47.5743,-122.378,0,74,1
12.886643575525625,4,2.5,7.664346632098617,9.370245889485805,1.0,0,5,7,98059,47.512,-122.16,0,46,1
13.016893966928787,3,2.0,7.53955882930103,8.022568946988255,2.0,0,4,7,98122,47.6031,-122.303,0,113,0
13.38642005508616,4,2.5,7.745435610274381,8.617400451833262,2.0,0,3,9,98074,47.6299,-122.02,0,12,0
12.392556361841777,3,1.0,6.78105762593618,8.707978826622321,1.0,0,3,6,98178,47.4995,-122.248,0,70,0
15.04480046277425,5,4.5,8.603554357064281,9.923927231773584,2.0,0,3,11,98039,47.6209,-122.237,0,1,0
12.500609917318906,2,1.5,7.1631723908466425,7.4673710669175595,1.0,0,3,8,98008,47.6118,-122.116,0,46,1
12.206077645517674,2,1.0,6.918695219020472,8.881975184248867,1.0,0,3,6,98166,47.4815,-122.339,0,59,0
12.900159384566786,4,1.75,7.43307534889858,8.946505025998682,1.0,0,5,6,98126,47.5296,-122.375,0,69,1
12.969214528909768,2,1.75,7.208600337960199,8.750841375375533,1.0,0,3,8,98053,47.7141,-122.032,0,10,0
12.345838935721968,3,1.0,6.523562306149512,7.783640596221253,1.0,0,4,6,98144,47.5982,-122.299,0,112,0
13.997832948091215,4,2.25,7.95892649305011,9.278279354984376,2.0,0,3,10,98004,47.6451,-122.189,0,33,0
12.65778818748478,1,1.0,6.415096959171596,8.699681400989514,1.0,0,4,5,98117,47.6911,-122.367,0,97,0
13.148033073468746,4,2.5,7.886457270977689,9.092457331319466,1.0,0,4,8,98166,47.439,-122.342,0,48,1
13.190023895035274,2,1.0,7.237778191923443,8.584290934948731,1.0,0,5,7,98118,47.5567,-122.279,0,107,1
12.948012371209098,6,3.0,7.736743682453495,8.755422380148488,2.0,0,3,7,98126,47.565,-122.37,0,35,0
12.754052425513905,3,2.5,7.65491704784832,8.323365694436081,2.0,0,3,8,98042,47.3878,-122.153,0,26,0
13.088808662125674,3,2.0,7.0909098220799835,7.6093665379542115,1.0,0,4,7,98116,47.5811,-122.404,0,84,1
13.451668563394815,4,2.25,7.766840537085513,7.824445930877619,2.0,0,3,8,98117,47.6771,-122.358,0,14,1
12.59473402514672,4,2.5,7.762596048540069,9.09459276343187,2.0,0,3,7,98031,47.4205,-122.215,0,22,0
12.983046136134975,3,2.25,7.372118028337787,9.206432747145165,1.0,0,3,7,98155,47.7742,-122.287,0,39,1
13.148033073468746,3,2.5,7.501634457883413,8.432288684325794,2.0,0,3,8,98029,47.5764,-121.996,0,23,0
12.793862088206213,3,1.75,7.550135342488429,9.342070142654077,1.0,0,3,8,98155,47.7455,-122.294,0,52,0
12.366919427768636,3,1.0,7.1316985104669115,8.987321812850125,1.0,0,3,7,98146,47.5065,-122.337,0,59,0
13.777809729201323,4,3.5,8.0959035329611,8.795430805040018,2.0,0,3,10,98006,47.5642,-122.126,0,8,0
13.296318365198623,2,1.5,6.769641976852503,8.476579508530941,1.0,0,3,7,98119,47.6509,-122.37,0,91,0
13.756292259311698,4,3.25,8.18060094759445,9.575608290332934,2.0,0,3,10,98065,47.536,-121.857,0,9,0
13.844098986633012,4,3.25,8.237743803890933,9.32375833901174,2.0,0,3,11,98059,47.521,-122.15,0,13,0
12.765691290604371,3,1.0,7.0825485693553,8.188966863648876,1.5,0,3,6,98144,47.5985,-122.298,0,111,0
12.939644141546536,4,2.0,7.732369222284388,10.592852589800613,2.0,0,4,8,98070,47.5003,-122.465,0,24,0
12.254391269970792,3,1.0,6.93828448401696,11.014044880972106,1.5,0,3,5,98042,47.375,-122.166,0,103,0
13.594865133730668,3,1.75,7.962415680121064,8.517393171418904,1.5,0,4,8,98144,47.5788,-122.292,0,108,1
12.345838935721968,4,1.5,7.327123292259293,9.082620630373812,1.0,0,4,7,98002,47.3136,-122.208,0,55,0
13.100119813444692,3,3.0,8.216358332386156,9.24725072599628,2.0,0,3,9,98188,47.4286,-122.291,0,33,0
13.116347317149176,3,1.5,7.714677473800927,10.266427828229292,1.0,0,3,8,98034,47.7137,-122.254,0,59,1
12.429220196836383,3,2.25,7.560601162768557,8.95402775927046,1.0,0,3,8,98148,47.4562,-122.33,0,50,1
13.73755009757506,3,3.0,7.848153086199526,8.188966863648876,2.0,0,3,10,98119,47.633,-122.37,0,21,1
12.873904582205107,4,2.5,7.518064181233078,9.648401735787335,2.0,0,3,8,98059,47.4683,-122.07,0,24,0
12.936036208848487,3,2.75,7.640603826393634,9.169622538697624,1.0,0,3,7,98028,47.7698,-122.238,0,27,0
13.573440270649085,3,2.0,7.3783837129967145,9.173572647783969,1.0,0,5,7,98040,47.5753,-122.224,0,63,0
13.26212705890841,3,2.0,7.682021510826875,8.294299608857235,1.5,0,3,8,98105,47.6561,-122.325,0,108,0
12.04355959836804,2,1.0,6.7580945044277305,9.063810579280286,1.0,0,3,6,98146,47.5081,-122.356,0,91,0
13.527829818844937,4,1.75,7.650168700845001,8.131824785007195,1.0,0,5,7,98119,47.6429,-122.371,0,100,1
12.345838935721968,3,1.0,7.039660349862076,9.17367638760459,1.0,0,4,7,98001,47.3112,-122.265,0,48,0
13.658857917508856,4,3.0,8.036249942132116,10.465243904970661,2.0,0,3,9,98005,47.6359,-122.159,0,37,0
12.367345048436391,3,1.0,7.193685818395112,10.73070660463555,2.0,0,2,6,98058,47.436,-122.185,0,48,0
12.721888795877375,2,1.0,7.215975002651466,11.145637256200434,1.0,0,4,5,98065,47.5229,-121.838,0,78,0
13.993657580167481,5,3.0,8.137688184977605,9.805323303748898,2.0,0,3,9,98040,47.5333,-122.217,1,10,1
13.425428028998196,4,2.0,7.687538766201629,8.699681400989514,1.5,0,3,8,98144,47.5958,-122.306,0,88,1
13.26212705890841,3,2.0,7.496097345175956,8.517393171418904,2.0,0,5,7,98136,47.5447,-122.389,0,90,1
13.017005083966255,2,1.0,7.02197642307216,8.431853144249223,1.0,0,3,7,98118,47.5663,-122.285,0,91,0
13.613701548201494,3,2.5,8.000014093678072,8.882252884889363,2.0,0,3,8,98033,47.6769,-122.177,0,16,0
12.994532278619134,4,2.25,7.8636512654486515,10.261196961231647,1.0,0,3,8,98072,47.7757,-122.139,0,47,1
13.173058392858724,2,2.0,7.346655163176539,7.783640596221253,1.5,0,4,7,98103,47.654,-122.346,0,115,0
13.544359098938253,3,2.25,8.11102783819368,9.632924771891735,2.0,0,3,10,98077,47.7262,-122.06,0,29,0
12.691583538230217,4,2.5,7.696667081526462,8.951569643018821,2.0,0,3,8,98030,47.3649,-122.194,0,15,0
13.641158361294979,4,3.5,8.253488028345904,11.3589464370766,2.0,0,3,11,98014,47.615,-121.954,0,17,0
12.84132849667433,2,1.0,6.734591659972948,8.412054873292933,1.0,0,3,6,98136,47.5441,-122.39,0,76,0
12.26670197321789,3,1.5,7.147559271189454,8.871926251117628,1.0,0,4,6,98198,47.422,-122.321,0,61,0
13.527029499741687,4,2.5,8.083637203141548,9.918474682344376,2.0,0,3,10,98052,47.719,-122.114,0,30,0
13.404531777462488,3,2.5,7.816416983691801,10.541227725824335,1.5,1,4,8,98070,47.4003,-122.422,0,41,0
14.2048469616491,3,2.25,8.405367376233981,10.02211467629434,2.0,0,3,9,98006,47.574,-122.18,1,11,1
12.472279517715116,3,1.0,7.484930283289661,8.962007209588313,1.0,0,3,7,98178,47.4932,-122.263,0,58,1
13.151924121391561,4,2.5,7.523481312573497,9.13227071655426,2.0,0,3,8,98028,47.735,-122.244,0,18,0
12.923914877701906,3,2.25,7.696667081526462,9.736369829484445,2.0,0,3,8,98038,47.3727,-122.051,0,28,0
12.724869415131389,3,2.25,7.923348211930154,9.22631214148588,1.0,0,3,8,98058,47.4504,-122.15,0,46,0
12.994532278619134,2,1.0,6.994849985833071,8.32579052588609,1.0,0,3,7,98115,47.696,-122.314,0,67,0
13.720046466316129,4,2.75,8.036249942132116,8.732465848349879,2.0,0,3,9,98006,47.5538,-122.189,0,1,0
13.224921770781943,2,1.0,6.710523109452428,8.216358332386156,1.0,0,5,7,98040,47.588,-122.251,0,47,0
12.866182555987908,3,2.25,7.27655640271871,7.382124365737512,2.0,0,3,7,98027,47.5348,-122.072,0,12,1
12.501142362015882,4,2.25,7.501634457883413,9.13140538388804,2.0,0,3,7,98055,47.4362,-122.187,0,54,0
13.1499804899607,3,1.75,7.390798521735676,8.517393171418904,1.0,0,3,7,98117,47.681,-122.372,0,61,1
12.948012371209098,2,1.75,6.966967138613983,8.338783971442199,2.0,0,3,7,98115,47.6787,-122.308,0,38,0
12.201065128819632,3,1.75,6.957497370876951,9.197457746145169,1.0,0,5,7,98042,47.3816,-122.087,0,47,0
12.323860125621126,3,1.0,6.918695219020472,9.661543371758201,1.0,0,4,7,98188,47.4518,-122.292,0,66,0
12.676079399771027,4,2.5,7.62608275807238,9.038958755220563,2.0,0,4,8,98022,47.196,-122.011,0,22,0
12.230745745735058,2,1.0,6.878326468291325,9.010180657052349,1.0,0,5,6,98031,47.4025,-122.201,0,111,0
12.837347081942964,3,2.0,7.340186835320115,7.510977752014095,2.0,0,3,8,98029,47.5479,-121.999,0,10,0
13.465954500233115,4,2.75,8.006700845440367,8.736007384569218,2.0,0,3,9,98029,47.5582,-122.025,0,11,0
13.495299784149882,4,2.5,8.068089626278244,8.970813341411448,2.0,0,3,9,98065,47.5317,-121.866,0,14,0
12.560247968016562,4,2.5,7.534228326274089,9.010791269515602,1.0,0,3,7,98058,47.4521,-122.161,0,38,1
12.560247968016562,4,2.5,7.696667081526462,9.14825217966276,2.0,0,3,8,98001,47.3406,-122.269,0,28,0
13.502170106720037,4,2.5,8.029758520440822,8.688959234270676,2.0,0,3,9,98075,47.5902,-121.988,0,10,0
14.262981599460401,4,3.75,8.224431573221159,9.741027444837728,2.0,0,4,10,98040,47.5355,-122.242,0,29,1
13.1421679654829,4,2.5,7.80016307039296,9.251866118804681,1.0,0,3,7,98034,47.725,-122.172,1,22,0
13.3374763699232,2,1.0,6.898714534329988,8.374015421739909,1.0,0,3,7,98103,47.6528,-122.331,0,106,0
13.919871474189012,3,4.0,8.333510708982942,10.367127224695365,2.0,0,3,11,98053,47.6635,-122.017,0,26,0
13.587355721107137,4,3.5,8.208219383496834,8.509362612301048,2.0,0,3,9,98177,47.7022,-122.374,0,10,1
12.449022745701502,3,1.5,6.814542897259958,10.146472946063877,1.0,0,3,5,98188,47.4565,-122.276,0,72,0
13.60108018640869,3,2.5,7.57095858316901,8.294299608857235,2.0,0,4,9,98199,47.659,-122.398,0,15,0
12.660331092405906,4,2.5,7.484930283289661,8.699681400989514,2.0,0,3,9,98038,47.3774,-122.027,0,15,0
13.364526504411781,3,2.25,7.696667081526462,8.903271585724212,2.0,0,4,8,98052,47.7266,-122.103,0,29,0
14.817979353051891,4,4.25,8.765770543987257,10.688279111142762,2.5,0,4,12,98144,47.5703,-122.28,0,109,1
13.102162710901053,3,2.0,7.635786861395585,9.212737496575905,1.0,0,3,8,98074,47.6492,-122.062,0,34,1
12.441148720271016,3,1.75,7.621195162809845,8.893160828735379,1.0,0,3,7,98188,47.4681,-122.282,0,53,1
12.694348933246843,4,2.5,7.749753406274437,8.74369111054302,2.0,0,3,8,98042,47.3501,-122.14,0,11,0
12.959846800844963,2,2.0,7.273092595999522,8.8065738205036,1.0,0,3,7,98118,47.5513,-122.264,0,63,1
12.278397958261774,4,2.5,7.438971592395862,8.806274284781725,2.0,0,3,7,98038,47.3638,-122.053,0,18,0
12.660331092405906,4,2.5,7.438971592395862,8.806274284781725,2.0,0,3,7,98038,47.3638,-122.053,0,18,0
13.493652413400904,3,2.0,7.62608275807238,8.277411998949004,1.0,0,3,8,98112,47.6436,-122.303,1,14,1
12.59473402514672,2,1.0,6.68586094706836,8.77971129020447,1.0,0,4,6,98133,47.7621,-122.358,0,62,0
13.140219012501486,3,1.75,7.496097345175956,8.938662873666118,1.0,0,3,8,98177,47.7165,-122.361,0,64,1
12.631343648903034,5,2.0,7.2868764117507,12.04030727557193,1.5,0,3,6,98030,47.3714,-122.177,0,105,0
12.230770136157428,3,1.75,7.1631723908466425,8.88336291691676,1.0,0,3,7,98023,47.2889,-122.363,0,31,0
12.524530013005734,3,1.5,7.550135342488429,9.183791036742646,1.0,0,4,7,98031,47.4125,-122.207,0,47,1
13.437175577097312,3,1.75,7.300472814267799,8.853808274977197,1.0,0,3,8,98122,47.6018,-122.291,0,52,0
13.049794835104816,4,2.5,7.645397699428633,9.45985317831046,1.0,0,3,7,98034,47.7266,-122.175,0,46,1
13.235693848424024,4,2.25,7.576097340623111,9.19023970026918,1.0,0,3,8,98033,47.666,-122.178,0,47,1
13.03571775170136,3,1.75,7.1316985104669115,9.17014318222477,1.0,0,3,7,98008,47.6325,-122.121,0,51,0
12.777055016970678,3,1.0,6.898714534329988,8.934718614016768,1.0,0,3,6,98008,47.6228,-122.121,0,56,0
12.996802422000108,3,2.5,7.916078096302786,8.977651407818442,2.0,0,3,9,98058,47.4349,-122.105,0,17,0
12.175618592671356,3,1.75,7.13966033596492,9.258082367961604,1.0,0,2,7,98106,47.5417,-122.357,0,63,1
12.66508168011904,4,2.5,7.67368812926773,8.82585367025321,2.0,0,4,8,98031,47.4053,-122.189,0,24,0
13.1710602038846,3,1.75,7.467942332285852,8.086717920303906,1.5,0,4,7,98117,47.6807,-122.366,0,86,1
13.866204622849683,3,2.25,7.9658927350845286,8.714895850248494,2.0,0,4,8,98126,47.5878,-122.381,0,32,1
13.73755009757506,4,2.25,7.85979918056211,9.539284342176604,2.0,0,4,9,98005,47.6351,-122.165,0,40,0
13.567050480716235,3,1.75,7.796057974316123,8.417372856134026,1.5,0,4,7,98103,47.674,-122.35,0,91,1
12.392556361841777,2,2.0,7.293697720601438,8.048468743668883,2.0,0,3,6,98038,47.349,-122.021,0,10,0
13.159661088928443,3,2.75,7.611347717403621,9.282195809076612,1.0,0,5,7,98166,47.4403,-122.343,0,61,1
12.563750586299374,2,1.0,6.415096959171596,8.294299608857235,1.0,0,4,6,98136,47.5469,-122.391,0,97,0
12.899222326086994,3,2.0,8.006700845440367,9.787009914477434,1.0,0,3,8,98125,47.7058,-122.315,0,53,1
12.449022745701502,2,1.0,6.825460036255307,10.681917533624532,1.0,0,4,5,98027,47.5245,-121.931,0,92,0
11.931642378754141,3,1.75,6.976348070447749,8.956093075610639,1.0,0,3,6,98146,47.5079,-122.344,0,62,0
13.303018546545275,4,2.0,8.134760782418645,9.625359692889159,2.0,0,4,8,98053,47.6709,-122.052,1,28,0
12.706850963741102,4,2.5,7.507141079727608,8.270269111436624,2.0,0,3,7,98019,47.7346,-121.985,0,14,0
13.04115549117383,2,1.0,6.966967138613983,8.881002624255569,1.0,0,3,7,98133,47.7102,-122.356,0,89,0
13.3374763699232,5,2.5,8.029758520440822,10.462874742916549,2.0,0,3,9,98059,47.4721,-122.148,0,20,0
12.77280873810987,4,2.5,7.741099090035366,12.297315473954992,1.0,0,4,7,98038,47.4044,-121.963,0,57,1
12.983103608918753,3,2.0,7.384610383176974,8.841014310483892,1.0,0,3,7,98034,47.7188,-122.177,0,27,1
13.493928313146206,5,2.75,7.9483852851118995,8.577535420422398,2.0,0,3,9,98052,47.7074,-122.101,0,9,0
12.611541086966115,3,1.0,6.878326468291325,9.417435838868785,1.0,0,3,7,98028,47.7335,-122.227,0,33,0
12.437188334739655,3,2.5,7.427144133408616,9.022201929860664,2.0,0,3,7,98038,47.3609,-122.048,0,26,0
13.048988059870576,4,2.75,7.621195162809845,9.104646467417119,1.0,0,4,8,98033,47.666,-122.185,0,41,1
12.73670383776449,3,1.0,7.280008252884188,9.168163293076997,2.0,0,3,7,98155,47.7443,-122.326,0,65,0
14.096923772119156,4,2.25,7.962415680121064,8.74528448245438,1.5,0,4,9,98112,47.6329,-122.31,0,110,1
13.02805489573287,5,2.0,7.534228326274089,9.544739031650487,1.0,0,4,7,98027,47.5243,-122.042,0,46,1
13.112315061750808,4,3.5,7.820439515262181,9.800513076908299,2.0,0,3,8,98070,47.4161,-122.441,0,12,0
13.73755009757506,4,2.5,8.11701408773731,8.412277021466677,2.0,0,3,9,98117,47.688,-122.379,0,13,1
13.282781802386296,4,2.75,8.068089626278244,9.075436609511382,2.0,0,3,9,98065,47.523,-121.877,0,9,0
13.169248871698304,3,1.75,7.353081920515432,8.616314282284044,1.0,0,4,6,98199,47.6515,-122.399,0,71,1
13.845070331079134,4,2.5,7.919719760924575,8.476579508530941,2.0,0,3,9,98103,47.6709,-122.337,1,10,1
12.07824495582233,2,1.0,6.825460036255307,7.75491027202143,1.0,0,4,8,98198,47.3779,-122.32,0,35,0
12.428820118415677,2,1.0,7.039660349862076,8.612685172875459,1.0,0,3,6,98106,47.5187,-122.363,0,68,0
13.121364879070743,3,2.5,7.83241092718792,10.880760489345077,1.5,0,3,7,98019,47.743,-121.925,0,27,0
13.304686600863562,5,3.5,8.055475141757274,9.26321741157695,1.0,0,5,9,98011,47.7469,-122.217,0,41,1
12.591338447675579,4,2.5,7.621195162809845,8.962007209588313,2.0,0,3,7,98168,47.473,-122.293,0,12,0
12.513561021741964,4,2.0,7.484930283289661,9.89565697342094,1.0,0,3,7,98058,47.4414,-122.154,0,52,0
12.873904582205107,3,2.5,7.714677473800927,9.287394001418473,2.0,0,3,8,98028,47.7433,-122.229,0,19,0
13.45883704259595,4,2.5,8.092851027538384,9.174816815907135,1.0,0,4,9,98198,47.409,-122.333,0,44,1
13.361381852676738,5,2.75,8.042699496897637,8.798152718107191,2.0,0,3,9,98065,47.543,-121.888,0,9,0
13.732130035981154,4,1.5,7.523481312573497,8.188966863648876,2.0,0,3,8,98112,47.6376,-122.307,0,86,1
13.122365377402328,3,1.75,7.359467638255621,9.051461866908694,1.0,0,4,7,98033,47.6881,-122.184,0,32,1
12.481812442022767,2,1.0,6.621405651764134,8.415381925269553,1.0,0,3,6,98106,47.5198,-122.351,0,73,0
13.790193775620484,4,2.25,7.714677473800927,9.209439966733019,2.0,0,4,10,98040,47.5516,-122.217,0,48,0
13.26212705890841,3,2.5,7.534228326274089,8.156510226079966,2.0,0,3,8,98029,47.5493,-122.004,0,14,0
13.619496890582589,4,2.5,7.895063498091573,10.606263229988029,2.0,0,4,9,98052,47.6982,-122.138,0,28,0
12.611541086966115,3,1.0,7.307202314764738,8.881975184248867,1.0,0,3,7,98125,47.7276,-122.307,0,61,0
13.097252727448513,4,2.5,7.75833346749091,9.399389249519563,2.0,0,3,8,98019,47.7325,-121.969,0,16,0
13.122365377402328,4,2.0,7.438971592395862,9.0642735958414,1.0,0,3,7,98006,47.5774,-122.153,1,5,1
13.429849547739444,2,2.0,7.280008252884188,6.897704943128636,3.0,0,3,9,98109,47.6354,-122.346,0,1,0
12.945628585536271,3,2.5,8.105005537547246,9.956886129260823,2.0,0,3,9,98023,47.3049,-122.386,0,11,0
13.017005083966255,4,1.75,7.327123292259293,8.566173813637858,1.0,0,3,6,98199,47.6581,-122.39,0,66,0
13.384729180332174,5,1.75,7.13966033596492,8.412054873292933,1.5,0,3,7,98119,47.6452,-122.369,0,89,0
13.217675375388819,3,1.75,7.518064181233078,8.998013113095823,1.0,0,4,8,98052,47.67,-122.155,0,51,0
12.706850963741102,4,2.0,7.467942332285852,8.556990661290303,1.0,0,4,6,98108,47.5677,-122.317,0,73,1
12.551472766863665,4,1.0,7.280008252884188,10.38080809774472,1.5,0,4,6,98030,47.3818,-122.21,0,83,0
14.684710101591703,4,4.0,8.753213480544126,9.495293724856706,2.0,0,3,13,98033,47.6488,-122.201,0,15,1
12.345838935721968,2,2.0,7.13966033596492,9.23024103368252,1.0,0,3,7,98001,47.2593,-122.312,0,32,1
13.527829818844937,4,1.75,7.650168700845001,8.796943893541737,2.0,0,3,8,98116,47.567,-122.385,1,11,0
12.679199517372098,4,2.5,7.796057974316123,8.588024372176829,2.0,0,3,8,98092,47.3352,-122.19,0,13,0
14.602148536984862,4,3.25,8.35490952835879,9.798182590890704,2.0,0,5,10,98040,47.5612,-122.229,0,35,1
12.409017571151187,4,2.0,7.5126175446745105,9.251194365984448,1.0,0,3,7,98146,47.4878,-122.341,0,57,1
13.1421679654829,2,1.0,7.1785454837637,8.294299608857235,1.0,0,3,6,98103,47.6854,-122.329,0,102,0
13.529162262303307,4,3.25,8.036249942132116,9.166597449028265,2.0,0,3,9,98052,47.7058,-122.131,0,11,1
13.42246945133505,4,2.5,7.848153086199526,10.507858162705228,2.0,0,4,9,98075,47.5851,-121.992,0,28,0
12.59473402514672,3,1.75,7.565793282428515,9.499346567390095,1.0,0,3,8,98023,47.3317,-122.365,0,48,0
12.650761671914688,2,1.0,7.2868764117507,8.699681400989514,1.0,0,2,7,98125,47.7009,-122.317,0,90,1
